       Time (UTCG)          gps-01_svn63 - x (km)    gps-01_svn63 - y (km)    gps-01_svn63 - z (km)
14 Sep 2022 20:14:00.000            -23398.512602             11601.663636              4368.525640
14 Sep 2022 20:15:00.000            -23377.098988             11570.373600              4557.308330
14 Sep 2022 20:16:00.000            -23354.603712             11538.218657              4745.738774
14 Sep 2022 20:17:00.000            -23331.035524             11505.191171              4933.802373
14 Sep 2022 20:18:00.000            -23306.403306             11471.283632              5121.484559
14 Sep 2022 20:19:00.000            -23280.716067             11436.488664              5308.770787
14 Sep 2022 20:20:00.000            -23253.982945             11400.799021              5495.646542
14 Sep 2022 20:21:00.000            -23226.213202             11364.207590              5682.097338
14 Sep 2022 20:22:00.000            -23197.416223             11326.707396              5868.108722
14 Sep 2022 20:23:00.000            -23167.601516             11288.291598              6053.666269
14 Sep 2022 20:24:00.000            -23136.778709             11248.953494              6238.755591
14 Sep 2022 20:25:00.000            -23104.957549             11208.686523              6423.362330
14 Sep 2022 20:26:00.000            -23072.147898             11167.484262              6607.472167
14 Sep 2022 20:27:00.000            -23038.359735             11125.340433              6791.070819
14 Sep 2022 20:28:00.000            -23003.603150             11082.248902              6974.144037
14 Sep 2022 20:29:00.000            -22967.888345             11038.203677              7156.677616
14 Sep 2022 20:30:00.000            -22931.225632             10993.198916              7338.657387
14 Sep 2022 20:31:00.000            -22893.625429             10947.228923              7520.069223
14 Sep 2022 20:32:00.000            -22855.098262             10900.288152              7700.899042
14 Sep 2022 20:33:00.000            -22815.654759             10852.371207              7881.132801
14 Sep 2022 20:34:00.000            -22775.305650             10803.472843              8060.756504
14 Sep 2022 20:35:00.000            -22734.061765             10753.587967              8239.756201
14 Sep 2022 20:36:00.000            -22691.934032             10702.711643              8418.117987
14 Sep 2022 20:37:00.000            -22648.933474             10650.839088              8595.828005
14 Sep 2022 20:38:00.000            -22605.071211             10597.965674              8772.872450
14 Sep 2022 20:39:00.000            -22560.358451             10544.086932              8949.237563
14 Sep 2022 20:40:00.000            -22514.806495             10489.198552              9124.909639
14 Sep 2022 20:41:00.000            -22468.426729             10433.296382              9299.875024
14 Sep 2022 20:42:00.000            -22421.230628             10376.376431              9474.120118
14 Sep 2022 20:43:00.000            -22373.229749             10318.434868              9647.631375
14 Sep 2022 20:44:00.000            -22324.435731             10259.468028              9820.395305
14 Sep 2022 20:45:00.000            -22274.860293             10199.472404              9992.398476
14 Sep 2022 20:46:00.000            -22224.515230             10138.444659             10163.627512
14 Sep 2022 20:47:00.000            -22173.412414             10076.381616             10334.069095
14 Sep 2022 20:48:00.000            -22121.563791             10013.280268             10503.709971
14 Sep 2022 20:49:00.000            -22068.981375              9949.137771             10672.536943
14 Sep 2022 20:50:00.000            -22015.677253              9883.951451             10840.536878
14 Sep 2022 20:51:00.000            -21961.663575              9817.718801             11007.696706
14 Sep 2022 20:52:00.000            -21906.952558              9750.437485             11174.003421
14 Sep 2022 20:53:00.000            -21851.556481              9682.105334             11339.444083
14 Sep 2022 20:54:00.000            -21795.487684              9612.720351             11504.005818
14 Sep 2022 20:55:00.000            -21738.758562              9542.280710             11667.675819
14 Sep 2022 20:56:00.000            -21681.381569              9470.784755             11830.441349
14 Sep 2022 20:57:00.000            -21623.369212              9398.231004             11992.289738
14 Sep 2022 20:58:00.000            -21564.734048              9324.618148             12153.208388
14 Sep 2022 20:59:00.000            -21505.488685              9249.945049             12313.184773
14 Sep 2022 21:00:00.000            -21445.645776              9174.210744             12472.206440
14 Sep 2022 21:01:00.000            -21385.218019              9097.414444             12630.261008
14 Sep 2022 21:02:00.000            -21324.218156              9019.555537             12787.336171
14 Sep 2022 21:03:00.000            -21262.658967              8940.633581             12943.419699
14 Sep 2022 21:04:00.000            -21200.553270              8860.648314             13098.499440
14 Sep 2022 21:05:00.000            -21137.913921              8779.599647             13252.563317
14 Sep 2022 21:06:00.000            -21074.753806              8697.487669             13405.599333
14 Sep 2022 21:07:00.000            -21011.085843              8614.312643             13557.595571
14 Sep 2022 21:08:00.000            -20946.922980              8530.075010             13708.540194
14 Sep 2022 21:09:00.000            -20882.278189              8444.775388             13858.421447
14 Sep 2022 21:10:00.000            -20817.164468              8358.414570             14007.227657
14 Sep 2022 21:11:00.000            -20751.594835              8270.993529             14154.947234
14 Sep 2022 21:12:00.000            -20685.582329              8182.513413             14301.568673
